CLIENTNUM,idstatus,Customer_Age,Gender,Dependent_count,Educationid,Maritalid,Income_Category,card_categoryid,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Churn
714197133,2,51,F,3,5,1,Rp 3.000.000 - Rp 5.000.000,1,36,2,3,3,4762000.0,0,4762000.0,2811000,52,0.0,no
718488783,1,40,M,3,5,3,Rp 3.000.000 - Rp 5.000.000,1,30,2,2,2,4802000.0,1701000,3101000.0,4821000,66,0.354,no
715663458,1,51,F,4,4,1,< Rp 3.000.000,1,39,2,3,1,2268000.0,651000,1617000.0,5016000,88,0.287,no
717865008,1,51,F,1,4,1,Rp 3.000.000 - Rp 5.000.000,1,36,2,1,1,1438300.0,468000,970300.0,4425000,81,0.325,no
771400608,1,56,F,2,2,1,Unknown,1,44,2,1,2,8204000.0,1375000,6829000.0,4727000,76,0.168,no
708148158,1,39,F,4,4,1,Unknown,1,21,2,3,2,1827000.0,0,1827000.0,4207000,86,0.0,no
720589008,1,47,F,3,7,3,Unknown,1,38,1,3,2,4072000.0,1594000,2478000.0,4317000,83,0.391,no
784795083,1,31,F,1,1,0,< Rp 3.000.000,1,25,2,1,3,1984000.0,0,1984000.0,4794000,73,0.0,no
809844108,1,48,M,2,7,2,Rp 5.000.000 - Rp 8.000.000,1,43,2,1,1,8086000.0,0,8086000.0,4775000,78,0.0,no
711521958,1,51,F,2,4,2,< Rp 3.000.000,1,36,2,2,2,1588000.0,1506000,82000.0,4660000,68,0.948,no
711833508,1,47,M,2,1,2,Rp 3.000.000 - Rp 5.000.000,1,27,2,3,2,1536000.0,0,1536000.0,4643000,89,0.0,no
713146683,1,35,F,1,1,3,Unknown,1,36,2,3,2,4460000.0,0,4460000.0,5473000,79,0.0,no
716968683,1,46,F,5,1,2,Unknown,1,38,2,2,3,11287000.0,1513000,9774000.0,5157000,72,0.134,no
716279508,2,48,M,3,5,1,Rp 8.000.000 - Rp 15.000.000,1,41,2,3,3,3430000.0,2517000,913000.0,2639000,46,0.734,no
771336783,1,51,F,3,1,2,< Rp 3.000.000,1,38,1,3,2,1759000.0,1345000,414000.0,4351000,81,0.765,no
717502083,2,41,M,3,7,2,> Rp 15.000.000,1,28,4,2,3,6314000.0,0,6314000.0,2718000,44,0.0,no
714843483,1,57,F,3,3,2,Unknown,1,48,1,1,2,7176000.0,1493000,5683000.0,5063000,83,0.208,no
709745508,2,58,F,2,4,0,Rp 3.000.000 - Rp 5.000.000,1,47,1,4,3,2295000.0,0,2295000.0,2140000,40,0.0,yes
711382458,2,43,M,5,2,1,Rp 5.000.000 - Rp 8.000.000,1,38,2,3,5,1438300.0,0,1438300.0,2389000,49,0.0,no
712190358,1,48,F,4,3,1,< Rp 3.000.000,1,29,1,3,2,1843000.0,1802000,41000.0,5199000,73,0.978,no
788805858,1,49,M,3,5,0,Rp 3.000.000 - Rp 5.000.000,1,31,2,3,1,2181000.0,1218000,963000.0,4997000,89,0.558,no
709102458,2,47,M,2,1,2,Rp 8.000.000 - Rp 15.000.000,1,36,4,3,5,4754000.0,0,4754000.0,2607000,41,0.0,no
712533708,1,43,M,0,1,2,Rp 8.000.000 - Rp 15.000.000,1,36,2,2,2,11247000.0,0,11247000.0,4894000,85,0.0,no
720326733,1,55,M,2,2,2,> Rp 15.000.000,1,47,2,3,1,16258000.0,865000,15393000.0,3761000,58,0.053,no
713605908,1,49,M,3,2,1,> Rp 15.000.000,1,37,1,1,1,34516000.0,1316000,33200000.0,3863000,69,0.038,no
711598533,1,43,M,1,1,1,Rp 5.000.000 - Rp 8.000.000,1,36,1,2,3,4255000.0,1729000,2526000.0,3607000,75,0.406,no
795855258,1,48,F,4,5,2,< Rp 3.000.000,1,42,2,3,2,1438300.0,0,1438300.0,5045000,82,0.0,no
826783233,1,57,F,3,1,2,< Rp 3.000.000,1,53,1,3,2,3029000.0,2214000,815000.0,4750000,89,0.731,no
789228108,1,56,F,4,2,2,Unknown,1,45,2,2,3,9091000.0,1306000,7785000.0,4378000,86,0.144,no
785230083,1,50,M,2,3,2,Rp 5.000.000 - Rp 8.000.000,1,44,1,2,1,3318000.0,2349000,969000.0,4905000,80,0.708,no
807946833,2,44,F,2,2,2,< Rp 3.000.000,1,39,6,3,3,1791000.0,0,1791000.0,2771000,36,0.0,no
711011508,1,43,F,3,2,2,< Rp 3.000.000,1,35,1,3,2,1620000.0,771000,849000.0,4387000,91,0.476,no
718632933,1,58,F,1,5,2,< Rp 3.000.000,1,46,1,5,1,1552000.0,0,1552000.0,4731000,71,0.0,yes
717284133,1,53,F,1,1,1,< Rp 3.000.000,1,41,1,2,3,3472000.0,2517000,955000.0,4520000,84,0.725,no
711701058,1,48,F,4,2,1,< Rp 3.000.000,3,36,2,2,3,10973000.0,1466000,9507000.0,4892000,94,0.134,no
712228458,1,50,M,2,4,3,> Rp 15.000.000,1,32,2,3,1,25645000.0,1083000,24562000.0,4302000,63,0.042,no
717146208,2,59,F,1,2,2,< Rp 3.000.000,1,51,1,4,4,4257000.0,2517000,1740000.0,2828000,50,0.591,yes
719028783,1,42,F,1,2,1,< Rp 3.000.000,1,29,2,3,3,3422000.0,0,3422000.0,4486000,74,0.0,no
713274183,1,45,F,1,2,2,< Rp 3.000.000,1,35,1,1,3,4977000.0,1411000,3566000.0,4182000,85,0.284,no
789218433,1,33,F,3,4,1,Rp 3.000.000 - Rp 5.000.000,1,22,2,3,2,1438300.0,0,1438300.0,4528000,86,0.0,no
790139583,1,39,F,0,2,0,< Rp 3.000.000,1,32,2,2,1,1438300.0,801000,637300.0,4386000,64,0.557,no
720218658,1,40,F,1,4,1,Unknown,1,26,2,3,1,3369000.0,756000,2613000.0,4501000,96,0.224,no
747074058,1,47,F,3,4,2,Unknown,1,40,1,3,0,7114000.0,1637000,5477000.0,4758000,81,0.23,no
719170683,1,38,M,1,4,2,Rp 8.000.000 - Rp 15.000.000,1,29,2,2,3,10972000.0,0,10972000.0,4401000,73,0.0,no
708753633,1,45,F,3,7,1,Rp 3.000.000 - Rp 5.000.000,1,32,2,1,1,1438300.0,0,1438300.0,4462000,77,0.0,no
710780883,1,48,F,5,3,2,Rp 3.000.000 - Rp 5.000.000,1,38,1,2,3,2446000.0,1461000,985000.0,4610000,78,0.597,no
785237958,2,45,M,5,5,1,Rp 5.000.000 - Rp 8.000.000,1,39,2,3,3,3439000.0,0,3439000.0,2661000,35,0.0,no
711333933,1,56,F,3,6,2,Rp 3.000.000 - Rp 5.000.000,1,36,2,1,1,3005000.0,1660000,1345000.0,4586000,72,0.552,no
710797833,1,50,F,5,2,1,< Rp 3.000.000,1,30,1,3,2,2033000.0,841000,1192000.0,4360000,95,0.414,no
720154533,1,53,F,4,2,3,< Rp 3.000.000,1,39,2,3,2,2415000.0,1643000,772000.0,5063000,78,0.68,no
719123958,2,40,M,4,4,0,Rp 5.000.000 - Rp 8.000.000,1,27,2,2,3,5051000.0,0,5051000.0,2137000,45,0.0,no
780942633,1,49,M,4,1,1,Unknown,1,32,2,1,3,3519000.0,1336000,2183000.0,3552000,68,0.38,no
720034983,1,26,M,0,4,3,< Rp 3.000.000,3,13,2,1,1,10254000.0,0,10254000.0,4258000,68,0.0,no
717307158,1,48,F,3,4,2,< Rp 3.000.000,1,36,2,1,3,1853000.0,1314000,539000.0,5331000,79,0.709,no
708876183,1,51,M,1,1,2,Rp 5.000.000 - Rp 8.000.000,3,43,2,3,2,28673000.0,0,28673000.0,3722000,69,0.0,no
712660308,2,44,F,1,1,2,< Rp 3.000.000,1,36,2,3,3,1895000.0,0,1895000.0,2472000,40,0.0,no
715958583,1,56,F,2,1,1,< Rp 3.000.000,1,43,1,2,2,2041000.0,1158000,883000.0,3588000,63,0.567,no
771546708,1,46,F,2,2,2,< Rp 3.000.000,1,34,2,2,1,1438300.0,0,1438300.0,5013000,81,0.0,no
711252258,1,54,F,1,1,2,< Rp 3.000.000,1,36,1,3,2,1572000.0,985000,587000.0,4148000,54,0.627,no
772585008,1,48,F,4,1,1,Unknown,1,38,2,3,1,3187000.0,1937000,1250000.0,5111000,90,0.608,no
751143858,1,59,F,1,1,2,Unknown,1,52,2,1,1,7427000.0,2421000,5006000.0,4636000,91,0.326,no
708824958,1,50,F,4,1,2,< Rp 3.000.000,1,42,2,1,2,1460000.0,0,1460000.0,4265000,63,0.0,no
819612933,1,52,M,3,2,2,Rp 8.000.000 - Rp 15.000.000,1,47,1,3,3,25410000.0,0,25410000.0,5472000,70,0.0,no
712804383,1,56,F,0,5,1,< Rp 3.000.000,1,38,1,1,2,2143000.0,1194000,949000.0,4684000,82,0.557,no
790149483,1,42,M,3,3,2,Rp 3.000.000 - Rp 5.000.000,1,35,2,3,3,8566000.0,1484000,7082000.0,4195000,89,0.173,no
712121508,1,43,M,3,3,2,Rp 5.000.000 - Rp 8.000.000,1,30,1,2,0,1438300.0,0,1438300.0,5200000,89,0.0,no
778853358,1,59,F,0,5,2,< Rp 3.000.000,1,40,1,3,3,3297000.0,0,3297000.0,4783000,91,0.0,no
716512383,1,39,F,2,1,1,< Rp 3.000.000,1,36,1,3,1,2816000.0,2517000,299000.0,4817000,87,0.894,no
823548858,2,53,F,4,2,1,Unknown,1,49,5,5,4,10533000.0,330000,10203000.0,2585000,48,0.031,yes
712144158,2,53,F,1,2,2,< Rp 3.000.000,1,48,6,6,3,2370000.0,1166000,1204000.0,2164000,45,0.492,yes
824560758,2,35,F,3,2,2,< Rp 3.000.000,1,31,1,3,4,1678000.0,0,1678000.0,2475000,61,0.0,no
757710783,2,36,F,1,2,1,< Rp 3.000.000,1,29,4,2,3,1493000.0,0,1493000.0,2516000,63,0.0,no
713081583,1,51,F,4,4,1,< Rp 3.000.000,1,32,2,2,3,2350000.0,1272000,1078000.0,4647000,86,0.541,no
710481333,2,50,F,4,1,1,< Rp 3.000.000,1,36,5,3,5,2690000.0,1614000,1076000.0,2272000,57,0.6,no
721060083,1,42,F,3,5,1,Unknown,1,27,1,1,1,7226000.0,1889000,5337000.0,4653000,71,0.261,no
713759583,1,54,F,3,1,1,< Rp 3.000.000,1,36,1,1,1,3173000.0,1822000,1351000.0,4883000,71,0.574,no
717547383,1,43,F,2,2,1,< Rp 3.000.000,1,32,2,3,1,2890000.0,1392000,1498000.0,4233000,77,0.482,no
711683358,2,46,F,3,1,3,< Rp 3.000.000,1,41,2,3,4,3313000.0,0,3313000.0,2135000,44,0.0,no
710044308,1,40,F,4,2,2,Rp 3.000.000 - Rp 5.000.000,1,27,2,2,2,2625000.0,1594000,1031000.0,2480000,47,0.607,no
713101383,1,44,F,2,4,1,Rp 3.000.000 - Rp 5.000.000,1,36,1,1,1,1834000.0,0,1834000.0,5402000,87,0.0,no
757685733,1,43,F,2,2,2,< Rp 3.000.000,1,36,1,2,2,3226000.0,2145000,1081000.0,5066000,75,0.665,no
717823383,1,56,M,4,4,1,Rp 5.000.000 - Rp 8.000.000,1,47,1,1,3,3426000.0,1841000,1585000.0,4268000,81,0.537,no
796029483,1,49,F,3,2,1,< Rp 3.000.000,1,43,2,3,2,2174000.0,785000,1389000.0,3890000,78,0.361,no
710099358,1,60,F,1,4,2,Rp 3.000.000 - Rp 5.000.000,1,36,2,3,1,3959000.0,0,3959000.0,4935000,92,0.0,no
713872008,1,49,F,1,1,1,< Rp 3.000.000,1,42,1,3,1,2215000.0,1347000,868000.0,4656000,72,0.608,no
788802483,1,47,F,3,3,3,< Rp 3.000.000,1,29,2,2,3,2814000.0,1595000,1219000.0,4766000,87,0.567,no
817988433,1,56,M,3,4,2,Rp 5.000.000 - Rp 8.000.000,1,51,2,2,2,6941000.0,1013000,5928000.0,4097000,78,0.146,no
823554783,1,44,F,3,5,2,Unknown,1,40,2,1,3,3269000.0,0,3269000.0,5022000,85,0.0,no
710643183,1,42,F,2,1,2,< Rp 3.000.000,1,23,2,2,3,3172000.0,1160000,2012000.0,4163000,83,0.366,no
779859558,2,54,F,3,1,1,< Rp 3.000.000,1,38,2,2,4,2452000.0,1012000,1440000.0,2398000,29,0.413,no
798238008,1,36,F,2,3,1,< Rp 3.000.000,1,30,2,1,2,5070000.0,0,5070000.0,4644000,85,0.0,no
811974483,1,56,M,2,2,2,Rp 3.000.000 - Rp 5.000.000,1,51,1,3,1,1466000.0,723000,743000.0,5110000,86,0.493,no
778471758,1,52,F,2,2,1,< Rp 3.000.000,1,37,1,3,3,2427000.0,2362000,65000.0,4663000,85,0.973,no
718513233,1,59,M,2,2,2,> Rp 15.000.000,1,48,1,3,3,17999000.0,1861000,16138000.0,4740000,78,0.103,no
718147233,1,44,F,1,1,1,Rp 3.000.000 - Rp 5.000.000,1,31,2,2,3,4553000.0,1538000,3015000.0,4999000,95,0.338,no
713700258,1,55,F,1,6,1,Unknown,1,42,1,3,3,2953000.0,1896000,1057000.0,4644000,79,0.642,no
780670083,2,39,F,2,4,3,Rp 3.000.000 - Rp 5.000.000,1,28,1,2,3,4363000.0,0,4363000.0,2596000,48,0.0,no
711438033,1,57,F,1,2,1,< Rp 3.000.000,1,45,1,3,2,1894000.0,0,1894000.0,5750000,73,0.0,no
712253058,1,48,F,3,1,1,< Rp 3.000.000,1,40,1,2,1,2097000.0,1255000,842000.0,4189000,83,0.598,no
713519508,1,47,M,4,1,0,Rp 5.000.000 - Rp 8.000.000,1,36,1,1,1,1983000.0,989000,994000.0,5065000,80,0.499,no
789992733,1,50,F,1,4,3,< Rp 3.000.000,1,42,1,1,2,2210000.0,1539000,671000.0,4937000,75,0.696,no
710110683,1,52,M,2,5,1,Rp 5.000.000 - Rp 8.000.000,1,36,1,1,3,7879000.0,1007000,6872000.0,4844000,83,0.128,no
720260433,1,46,F,3,1,1,Rp 3.000.000 - Rp 5.000.000,1,34,2,3,2,3336000.0,1687000,1649000.0,5577000,95,0.506,no
714148758,1,34,F,2,6,1,< Rp 3.000.000,1,27,2,3,3,1726000.0,1398000,328000.0,5228000,68,0.81,no
715522233,1,45,F,3,7,2,< Rp 3.000.000,1,27,1,6,3,2917000.0,1523000,1394000.0,4878000,92,0.522,yes
712790358,2,39,F,3,3,1,Unknown,1,30,6,3,4,3023000.0,1348000,1675000.0,2219000,44,0.446,no
714943233,1,49,M,2,7,1,Rp 3.000.000 - Rp 5.000.000,1,31,2,2,2,1915000.0,1545000,370000.0,3911000,80,0.807,no
789579033,1,43,M,3,2,3,Rp 3.000.000 - Rp 5.000.000,1,36,2,3,3,4878000.0,2098000,2780000.0,5021000,84,0.43,no
708952758,1,41,F,3,5,1,< Rp 3.000.000,1,35,2,1,2,2066000.0,1542000,524000.0,4887000,76,0.746,no
721374033,1,53,F,1,1,1,Rp 3.000.000 - Rp 5.000.000,1,39,2,3,3,2164000.0,1115000,1049000.0,4341000,69,0.515,no
808891983,1,42,F,5,2,3,< Rp 3.000.000,1,37,2,3,2,6250000.0,1835000,4415000.0,4042000,60,0.294,no
794516508,1,43,F,3,1,1,< Rp 3.000.000,1,24,2,2,1,1484000.0,0,1484000.0,4838000,81,0.0,no
714032883,1,45,M,2,5,3,Rp 3.000.000 - Rp 5.000.000,1,36,1,1,1,4718000.0,1591000,3127000.0,4598000,80,0.337,no
778722033,1,44,F,2,3,1,< Rp 3.000.000,1,28,2,2,0,2275000.0,1265000,1010000.0,5626000,77,0.556,no
823578483,1,44,F,4,1,2,< Rp 3.000.000,1,40,2,1,2,1438300.0,1169000,269300.0,4429000,78,0.813,no
715148658,1,51,F,2,2,1,< Rp 3.000.000,1,43,1,3,3,3683000.0,1039000,2644000.0,4684000,86,0.282,no
709669533,1,38,F,1,1,0,< Rp 3.000.000,1,30,2,3,2,2722000.0,1303000,1419000.0,4488000,88,0.479,no
787467858,1,43,M,1,1,1,Rp 8.000.000 - Rp 15.000.000,3,30,1,1,3,34516000.0,2045000,32471000.0,4081000,54,0.059,no
708671733,1,48,M,4,2,1,Rp 5.000.000 - Rp 8.000.000,1,36,2,3,3,2072000.0,1499000,573000.0,4091000,71,0.723,no
709790058,1,53,M,4,2,1,> Rp 15.000.000,1,40,1,1,3,6383000.0,1512000,4871000.0,4985000,87,0.237,no
712714008,1,39,F,4,4,1,Rp 3.000.000 - Rp 5.000.000,1,28,2,3,2,2725000.0,2302000,423000.0,4714000,81,0.845,no
715191258,1,47,F,5,4,1,Unknown,1,41,1,2,3,2675000.0,1999000,676000.0,4138000,64,0.747,no
757722708,1,42,M,3,5,1,Rp 5.000.000 - Rp 8.000.000,1,35,1,3,1,1438300.0,0,1438300.0,4246000,83,0.0,no
718086783,1,50,M,5,3,1,> Rp 15.000.000,1,36,2,2,1,13478000.0,0,13478000.0,4738000,56,0.0,no
815253708,1,46,F,2,1,0,< Rp 3.000.000,1,41,1,2,2,2841000.0,1807000,1034000.0,4144000,73,0.636,no
715083633,1,33,F,1,3,1,< Rp 3.000.000,1,23,2,2,3,1830000.0,1777000,53000.0,5271000,76,0.971,no
792098883,1,37,M,2,7,2,> Rp 15.000.000,1,31,2,1,3,2360000.0,1204000,1156000.0,3696000,82,0.51,no
711873858,1,43,M,3,1,1,Rp 5.000.000 - Rp 8.000.000,1,35,2,3,2,3717000.0,1882000,1835000.0,4667000,91,0.506,no
713931258,2,56,F,3,2,1,< Rp 3.000.000,1,45,2,3,4,1438300.0,0,1438300.0,1988000,42,0.0,no
787591008,1,42,M,3,3,0,Rp 5.000.000 - Rp 8.000.000,1,34,2,1,1,2289000.0,1195000,1094000.0,4955000,83,0.522,no
801518958,1,56,F,1,2,1,Unknown,1,50,2,3,3,5338000.0,0,5338000.0,4139000,69,0.0,no
713068833,1,44,F,3,3,2,< Rp 3.000.000,1,32,2,2,1,1438300.0,894000,544300.0,4687000,85,0.622,no
710566533,1,40,M,1,4,1,Rp 5.000.000 - Rp 8.000.000,1,27,1,3,3,2276000.0,1372000,904000.0,4159000,67,0.603,no
789151983,1,43,F,4,2,3,Rp 3.000.000 - Rp 5.000.000,1,31,2,3,3,4091000.0,1108000,2983000.0,5244000,87,0.271,no
766673433,1,45,M,4,4,1,Rp 8.000.000 - Rp 15.000.000,1,38,2,3,3,3798000.0,1570000,2228000.0,4512000,80,0.413,no
807589908,1,47,F,5,4,1,< Rp 3.000.000,1,42,1,2,1,1778000.0,822000,956000.0,4189000,80,0.462,no
708190158,2,38,F,3,1,2,< Rp 3.000.000,1,26,2,3,0,2920000.0,2426000,494000.0,2750000,41,0.831,no
784895358,2,49,F,1,2,1,< Rp 3.000.000,1,43,5,3,3,1938000.0,0,1938000.0,2870000,49,0.0,no
710090133,1,62,F,1,5,0,< Rp 3.000.000,1,51,1,3,3,4049000.0,1685000,2364000.0,3908000,80,0.416,no
799242033,1,45,M,4,7,1,Rp 8.000.000 - Rp 15.000.000,1,39,2,3,2,1438300.0,1162000,276300.0,4598000,86,0.808,no
719377383,1,40,M,2,5,2,Rp 5.000.000 - Rp 8.000.000,1,28,1,2,3,10880000.0,2025000,8855000.0,4957000,90,0.186,no
710371683,1,51,M,4,7,1,Rp 5.000.000 - Rp 8.000.000,1,36,2,1,2,3451000.0,2006000,1445000.0,4097000,67,0.581,no
719926683,1,41,M,3,1,0,Rp 5.000.000 - Rp 8.000.000,1,33,2,2,2,20749000.0,2171000,18578000.0,4754000,77,0.105,no
793597833,1,49,F,0,6,2,< Rp 3.000.000,1,43,1,3,1,2481000.0,1568000,913000.0,4466000,69,0.632,no
713739708,1,61,M,0,1,2,Rp 5.000.000 - Rp 8.000.000,1,53,1,3,3,2415000.0,2050000,365000.0,4479000,71,0.849,no
709389558,1,33,F,4,5,2,< Rp 3.000.000,1,36,1,3,0,1438300.0,0,1438300.0,4641000,85,0.0,no
811907583,1,45,F,4,3,2,Unknown,1,40,1,2,2,7600000.0,1574000,6026000.0,4240000,67,0.207,no
709087983,1,35,F,3,7,2,< Rp 3.000.000,1,27,2,2,3,1438300.0,0,1438300.0,5020000,94,0.0,no
712774908,1,41,F,4,1,1,< Rp 3.000.000,1,29,2,2,2,2601000.0,1861000,740000.0,5111000,83,0.715,no
820639908,1,48,F,4,1,1,Unknown,1,44,1,2,1,2625000.0,2517000,108000.0,4378000,81,0.959,no
713497983,1,49,M,5,1,2,Rp 5.000.000 - Rp 8.000.000,1,36,1,2,2,5578000.0,0,5578000.0,3459000,53,0.0,no
713489358,1,52,F,2,2,1,< Rp 3.000.000,1,40,2,3,2,3698000.0,0,3698000.0,3763000,82,0.0,no
711381183,1,51,F,2,4,1,Rp 3.000.000 - Rp 5.000.000,1,36,2,3,2,1438300.0,1141000,297300.0,4485000,85,0.793,no
814989933,1,45,F,4,5,3,< Rp 3.000.000,1,40,1,2,1,1795000.0,1058000,737000.0,5575000,73,0.589,no
711847833,1,42,F,2,2,2,< Rp 3.000.000,1,32,2,2,2,1933000.0,1127000,806000.0,4833000,71,0.583,no
772837083,1,41,M,3,2,1,> Rp 15.000.000,1,32,2,3,1,27169000.0,0,27169000.0,3906000,87,0.0,no
713652783,1,30,F,0,4,2,< Rp 3.000.000,1,36,1,1,1,2367000.0,1220000,1147000.0,5568000,90,0.515,no
719202708,1,54,F,3,1,1,< Rp 3.000.000,1,36,2,2,1,5642000.0,541000,5101000.0,4633000,84,0.096,no
714566133,1,60,F,2,2,1,< Rp 3.000.000,1,36,1,2,2,3239000.0,2356000,883000.0,4621000,91,0.727,no
717553683,1,52,F,1,4,1,< Rp 3.000.000,1,36,1,1,3,3040000.0,2517000,523000.0,4608000,61,0.828,no
814987983,1,37,F,2,5,2,Rp 3.000.000 - Rp 5.000.000,1,32,2,1,3,3680000.0,683000,2997000.0,4835000,77,0.186,no
789588933,1,44,M,2,2,1,Rp 5.000.000 - Rp 8.000.000,1,37,1,1,1,1787000.0,0,1787000.0,3912000,79,0.0,no
714317058,1,52,M,2,2,1,Rp 5.000.000 - Rp 8.000.000,1,36,2,3,1,4752000.0,2437000,2315000.0,3946000,63,0.513,no
772271508,2,46,F,3,3,2,Unknown,1,35,2,3,3,1706000.0,0,1706000.0,2320000,42,0.0,no
716366208,1,45,F,2,3,1,Unknown,1,36,2,1,3,8103000.0,0,8103000.0,5221000,82,0.0,no
710971908,1,43,M,1,1,1,Rp 5.000.000 - Rp 8.000.000,1,31,2,3,3,3764000.0,1780000,1984000.0,4898000,80,0.473,no
711412533,2,40,F,3,1,2,< Rp 3.000.000,1,35,6,3,5,5492000.0,1573000,3919000.0,2416000,45,0.286,no
720593583,1,39,F,2,7,0,< Rp 3.000.000,1,32,1,2,2,3554000.0,747000,2807000.0,5152000,90,0.21,no
720165258,1,44,F,2,1,3,< Rp 3.000.000,1,29,2,3,1,3170000.0,2330000,840000.0,5357000,91,0.735,no
716147658,1,49,F,2,3,2,Unknown,1,40,2,3,1,2464000.0,1601000,863000.0,4739000,86,0.65,no
778436283,1,41,M,4,1,2,< Rp 3.000.000,1,21,2,3,1,3429000.0,1504000,1925000.0,4015000,76,0.439,no
711492258,1,50,M,2,2,1,Rp 5.000.000 - Rp 8.000.000,1,45,2,1,0,2021000.0,1578000,443000.0,5298000,71,0.781,no
771106458,1,54,F,4,5,1,< Rp 3.000.000,1,41,1,5,2,2444000.0,1313000,1131000.0,4609000,61,0.537,yes
713183508,1,39,F,1,1,1,Unknown,1,36,1,3,2,2751000.0,1158000,1593000.0,4861000,82,0.421,no
710832108,1,52,F,2,4,2,Rp 3.000.000 - Rp 5.000.000,1,44,2,3,3,9017000.0,2359000,6658000.0,4552000,81,0.262,no
719940483,1,51,F,1,2,1,Rp 3.000.000 - Rp 5.000.000,1,43,2,2,2,2107000.0,1663000,444000.0,4841000,88,0.789,no
715207458,1,46,F,1,4,2,< Rp 3.000.000,1,39,2,2,1,2029000.0,1074000,955000.0,4802000,90,0.529,no
716839983,1,48,M,3,5,1,> Rp 15.000.000,1,36,2,3,2,32777000.0,0,32777000.0,4520000,75,0.0,no
781073733,1,50,M,2,2,1,> Rp 15.000.000,1,41,1,3,3,4607000.0,0,4607000.0,4793000,88,0.0,no
757594083,1,52,F,1,4,1,Unknown,1,45,2,4,0,23486000.0,0,23486000.0,4530000,74,0.0,yes
764496708,1,54,F,2,1,1,Unknown,1,47,2,3,3,1997000.0,0,1997000.0,4961000,82,0.0,no
714080433,1,40,F,5,5,1,Rp 3.000.000 - Rp 5.000.000,1,36,2,3,2,3144000.0,1787000,1357000.0,4758000,67,0.568,no
757675158,1,47,F,4,6,0,Rp 3.000.000 - Rp 5.000.000,1,40,2,2,3,2725000.0,1851000,874000.0,4904000,85,0.679,no
715361433,1,53,F,2,1,2,< Rp 3.000.000,1,36,2,2,3,1874000.0,994000,880000.0,4194000,78,0.53,no
778191933,2,45,M,3,3,2,> Rp 15.000.000,1,35,2,3,5,7135000.0,2517000,4618000.0,2305000,42,0.353,no
718792758,1,35,F,4,3,1,Unknown,1,25,2,3,2,3379000.0,587000,2792000.0,5121000,80,0.174,no
709738008,1,48,F,3,4,1,Rp 3.000.000 - Rp 5.000.000,1,36,1,6,2,2804000.0,1057000,1747000.0,5033000,81,0.377,yes
799020258,1,44,M,2,3,0,Rp 5.000.000 - Rp 8.000.000,1,38,2,1,2,16553000.0,0,16553000.0,4797000,82,0.0,no
718152333,2,41,F,3,7,2,Unknown,1,36,2,3,6,2246000.0,0,2246000.0,3607000,51,0.0,no
716324583,1,42,F,4,3,2,Unknown,1,36,1,4,1,2875000.0,1892000,983000.0,4577000,81,0.658,yes
720887058,1,51,F,1,4,1,Unknown,1,35,1,2,3,3668000.0,0,3668000.0,4753000,87,0.0,no
714825408,1,45,F,3,1,2,Rp 3.000.000 - Rp 5.000.000,1,36,2,3,3,2853000.0,2517000,336000.0,4971000,65,0.882,no
788620083,1,50,F,3,2,2,< Rp 3.000.000,1,41,2,2,2,2382000.0,1419000,963000.0,4563000,89,0.596,no
719490108,1,54,F,3,2,2,< Rp 3.000.000,1,36,1,3,1,2830000.0,1779000,1051000.0,4854000,74,0.629,no
709044183,1,47,F,3,4,1,Unknown,1,27,1,3,3,24987000.0,824000,24163000.0,3995000,64,0.033,no
756944133,1,52,F,4,2,1,< Rp 3.000.000,1,45,1,1,3,3705000.0,2168000,1537000.0,4452000,89,0.585,no
785285883,2,49,F,3,2,2,< Rp 3.000.000,1,43,6,3,4,1675000.0,0,1675000.0,2622000,53,0.0,no
779770683,1,47,F,3,3,0,Rp 3.000.000 - Rp 5.000.000,1,36,2,3,3,1439000.0,0,1439000.0,5047000,79,0.0,no
718510983,1,54,F,3,4,2,Rp 3.000.000 - Rp 5.000.000,1,41,1,3,2,4440000.0,0,4440000.0,3720000,89,0.0,no
710322033,1,52,F,1,1,1,< Rp 3.000.000,1,44,1,1,1,2563000.0,1765000,798000.0,4515000,77,0.689,no
710560008,1,46,F,4,1,1,< Rp 3.000.000,1,33,1,3,0,1896000.0,1738000,158000.0,4588000,75,0.917,no
711298458,2,39,F,3,4,1,< Rp 3.000.000,1,26,5,2,5,2190000.0,0,2190000.0,2338000,40,0.0,no
789164283,1,55,F,0,3,1,< Rp 3.000.000,1,44,1,1,3,2596000.0,1929000,667000.0,4726000,87,0.743,no
715773783,2,44,F,2,2,2,Rp 3.000.000 - Rp 5.000.000,1,35,2,3,4,4196000.0,561000,3635000.0,2558000,38,0.134,no
779158533,1,43,F,3,3,2,< Rp 3.000.000,1,25,2,3,3,1616000.0,966000,650000.0,4774000,74,0.598,no
720463833,1,42,M,5,3,2,Rp 5.000.000 - Rp 8.000.000,1,36,1,1,2,6618000.0,1738000,4880000.0,5022000,76,0.263,no
712747758,2,50,F,4,3,2,< Rp 3.000.000,1,36,2,2,3,2477000.0,0,2477000.0,2037000,43,0.0,no
