,CLIENTNUM,idstatus,Customer_Age,Gender,Dependent_count,Educationid,Maritalid,Income_Category,card_categoryid,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
7355,711994458,1,47,F,4,1,1,Unknown,1,39,6,4,0,1537000.0,0,1537000.0,4234000,75,0.0
7356,713948808,1,55,M,3,1,2,Rp 5.000.000 - Rp 8.000.000,1,47,3,2,2,1602000.0,962000,640000.0,4873000,97,0.6
7357,710456658,1,50,F,4,2,1,< Rp 3.000.000,1,31,4,2,1,2080000.0,1799000,281000.0,5130000,82,0.865
7358,771531708,1,46,F,2,4,2,Unknown,1,34,6,3,1,7565000.0,887000,6678000.0,4683000,87,0.117
7359,713546883,1,47,M,2,2,0,Rp 5.000.000 - Rp 8.000.000,1,29,5,2,3,4786000.0,1553000,3233000.0,5039000,76,0.324
7360,711447783,1,53,F,2,2,2,< Rp 3.000.000,1,38,4,2,3,2375000.0,1353000,1022000.0,5000000,76,0.57
7361,713746608,1,48,F,2,1,1,Unknown,1,37,3,2,2,8446000.0,908000,7538000.0,4240000,67,0.108
7362,718020408,1,60,F,1,2,1,< Rp 3.000.000,1,36,3,4,3,1977000.0,545000,1432000.0,4393000,72,0.276
7363,719475633,1,42,M,3,6,1,Rp 8.000.000 - Rp 15.000.000,1,30,6,2,3,13908000.0,0,13908000.0,4319000,81,0.0
7364,719654283,1,52,F,2,2,1,Rp 3.000.000 - Rp 5.000.000,3,42,3,3,2,19220000.0,0,19220000.0,4642000,81,0.0
7365,720114633,1,44,F,5,1,2,< Rp 3.000.000,1,30,3,3,1,2709000.0,1726000,983000.0,5056000,89,0.637
7366,816315558,1,38,M,1,1,2,Rp 5.000.000 - Rp 8.000.000,1,33,5,4,1,1503000.0,879000,624000.0,4439000,77,0.585
7367,712567083,1,51,M,1,1,1,Rp 8.000.000 - Rp 15.000.000,1,36,5,2,2,9186000.0,0,9186000.0,4986000,88,0.0
7368,711302883,1,50,F,0,2,2,< Rp 3.000.000,1,46,3,2,2,2165000.0,1392000,773000.0,4194000,72,0.643
7369,719775408,1,41,F,4,1,2,Unknown,1,36,4,2,3,1438300.0,0,1438300.0,5020000,85,0.0
7370,712070208,1,61,F,1,5,2,Unknown,1,50,4,4,1,6673000.0,2458000,4215000.0,4141000,82,0.368
7371,718641483,1,53,F,3,2,1,< Rp 3.000.000,1,42,3,1,1,2404000.0,1109000,1295000.0,4519000,72,0.461
7372,710690733,2,47,F,3,2,1,< Rp 3.000.000,1,35,4,3,2,1666000.0,0,1666000.0,2816000,38,0.0
7373,718441308,1,41,M,2,2,2,Rp 5.000.000 - Rp 8.000.000,1,31,3,1,3,8228000.0,1935000,6293000.0,4933000,68,0.235
7374,772243833,1,54,F,0,7,2,< Rp 3.000.000,1,43,4,1,3,3186000.0,968000,2218000.0,4077000,75,0.304
7375,711992133,1,53,F,1,3,1,< Rp 3.000.000,1,41,4,2,2,2596000.0,868000,1728000.0,4801000,72,0.334
7376,779084208,2,43,F,3,1,0,< Rp 3.000.000,1,24,4,2,2,1662000.0,613000,1049000.0,2326000,31,0.369
7377,715304958,2,42,F,3,2,2,< Rp 3.000.000,1,27,6,2,2,2053000.0,0,2053000.0,3053000,50,0.0
7378,713179083,1,32,F,2,3,2,Unknown,1,25,3,2,1,3193000.0,1533000,1660000.0,4419000,75,0.48
7379,709836258,1,45,F,4,2,1,< Rp 3.000.000,1,41,5,1,2,1927000.0,1337000,590000.0,5127000,81,0.694
7380,715950483,2,39,F,1,3,1,Rp 3.000.000 - Rp 5.000.000,1,27,3,3,3,2821000.0,725000,2096000.0,2397000,35,0.257
7381,798281808,1,48,M,4,1,1,Rp 5.000.000 - Rp 8.000.000,1,42,5,4,3,3879000.0,1214000,2665000.0,5158000,79,0.313
7382,720414558,1,56,F,2,4,1,< Rp 3.000.000,1,36,6,2,1,1971000.0,922000,1049000.0,4827000,84,0.468
7383,713509908,1,48,F,2,2,1,Unknown,1,35,3,1,1,1755000.0,1058000,697000.0,4719000,90,0.603
7384,711919608,2,42,F,3,2,1,< Rp 3.000.000,1,36,4,3,2,2031000.0,1720000,311000.0,2702000,32,0.847
7385,709993158,1,46,F,2,2,1,< Rp 3.000.000,1,31,5,2,0,2330000.0,1584000,746000.0,3917000,71,0.68
7386,767815233,1,46,F,3,5,1,< Rp 3.000.000,1,40,6,4,2,1438300.0,0,1438300.0,4283000,88,0.0
7387,717624708,2,59,M,2,1,0,< Rp 3.000.000,1,51,6,5,3,1438300.0,0,1438300.0,2589000,49,0.0
7388,720015183,1,60,M,1,2,1,> Rp 15.000.000,1,46,6,3,1,5130000.0,2048000,3082000.0,4601000,88,0.399
7389,778236858,1,54,F,2,2,1,Unknown,1,42,4,1,1,11794000.0,1018000,10776000.0,5547000,87,0.086
7390,789095958,2,50,M,1,4,2,Rp 5.000.000 - Rp 8.000.000,1,38,4,3,3,7603000.0,744000,6859000.0,2497000,42,0.098
7391,713736333,2,41,F,3,3,1,Rp 3.000.000 - Rp 5.000.000,1,36,1,3,4,3606000.0,0,3606000.0,1829000,41,0.0
7392,717836733,1,49,F,1,2,1,< Rp 3.000.000,1,36,6,2,1,5153000.0,1378000,3775000.0,4274000,81,0.267
7393,712619808,1,47,F,3,5,2,< Rp 3.000.000,1,36,3,2,1,2500000.0,1169000,1331000.0,4265000,87,0.468
7394,712221408,1,42,M,4,2,2,Rp 3.000.000 - Rp 5.000.000,1,33,5,3,2,2654000.0,1489000,1165000.0,4767000,82,0.561
7395,714213708,2,35,F,3,5,2,< Rp 3.000.000,1,25,4,3,2,3611000.0,2517000,1094000.0,2178000,45,0.697
7396,720289533,1,47,F,4,4,1,Unknown,1,42,5,2,3,1882000.0,1143000,739000.0,4536000,85,0.607
7397,709469658,1,47,M,3,4,2,Rp 8.000.000 - Rp 15.000.000,1,36,3,1,2,7421000.0,0,7421000.0,4353000,75,0.0
7398,772323033,1,44,F,4,2,2,< Rp 3.000.000,1,33,3,2,2,4606000.0,1556000,3050000.0,4363000,78,0.338
7399,742572558,1,32,F,0,1,0,Unknown,1,25,5,3,1,12268000.0,1165000,11103000.0,4905000,82,0.095
7400,718848183,1,50,M,2,6,1,Rp 8.000.000 - Rp 15.000.000,1,42,6,1,1,9873000.0,1276000,8597000.0,4613000,82,0.129
7401,719034183,1,46,F,3,2,2,< Rp 3.000.000,1,38,5,1,3,1555000.0,1366000,189000.0,5490000,86,0.878
7402,720142308,2,52,F,2,2,1,< Rp 3.000.000,1,36,5,3,4,2160000.0,0,2160000.0,2360000,56,0.0
7403,771872733,1,38,M,0,4,1,Rp 5.000.000 - Rp 8.000.000,1,26,5,2,1,3809000.0,1521000,2288000.0,4666000,69,0.399
7404,718816158,1,44,F,3,1,2,< Rp 3.000.000,1,33,3,3,3,5362000.0,1984000,3378000.0,3851000,87,0.37
7405,720003558,1,43,F,1,2,3,< Rp 3.000.000,1,32,4,4,3,1834000.0,1416000,418000.0,5653000,79,0.772
7406,818993508,1,52,F,3,2,1,< Rp 3.000.000,1,47,4,4,2,2577000.0,879000,1698000.0,5021000,75,0.341
7407,715672458,1,47,M,5,2,2,Rp 5.000.000 - Rp 8.000.000,1,36,6,3,2,2721000.0,1264000,1457000.0,4557000,71,0.465
7408,789820308,1,50,F,3,2,1,< Rp 3.000.000,1,40,3,2,2,2925000.0,2065000,860000.0,3913000,47,0.706
7409,819688458,2,44,F,5,2,3,< Rp 3.000.000,1,39,6,3,2,1545000.0,0,1545000.0,2646000,39,0.0
7410,710785383,2,49,F,2,2,1,< Rp 3.000.000,1,39,3,3,1,2212000.0,0,2212000.0,2394000,55,0.0
7411,712837233,1,46,M,2,1,2,> Rp 15.000.000,1,36,3,1,3,13001000.0,1482000,11519000.0,3671000,55,0.114
7412,713597658,2,36,F,3,3,2,< Rp 3.000.000,1,22,3,3,1,2784000.0,2378000,406000.0,2021000,57,0.854
7413,713953383,2,50,M,1,6,2,Rp 5.000.000 - Rp 8.000.000,1,36,4,3,2,2317000.0,0,2317000.0,2214000,41,0.0
7414,716891583,1,41,F,3,1,3,< Rp 3.000.000,1,36,5,2,0,1867000.0,970000,897000.0,4537000,60,0.52
7415,716510658,2,50,F,0,7,2,< Rp 3.000.000,1,38,4,3,3,2595000.0,2353000,242000.0,2526000,41,0.907
7416,708125733,1,46,F,2,5,0,< Rp 3.000.000,1,36,4,3,1,1438300.0,0,1438300.0,4311000,77,0.0
7417,716484333,1,46,F,2,2,1,< Rp 3.000.000,1,40,6,1,2,1696000.0,1177000,519000.0,4410000,84,0.694
7418,708519108,2,46,F,1,2,1,Unknown,1,24,3,3,2,2694000.0,1576000,1118000.0,2041000,57,0.585
7419,719740008,2,51,F,4,1,1,< Rp 3.000.000,1,41,3,3,4,2791000.0,940000,1851000.0,2584000,49,0.337
7420,717087858,1,51,F,1,2,2,Rp 3.000.000 - Rp 5.000.000,1,36,3,3,1,2146000.0,967000,1179000.0,4253000,74,0.451
7421,711605208,2,61,M,0,3,1,Rp 8.000.000 - Rp 15.000.000,1,43,3,3,5,1438300.0,0,1438300.0,1958000,47,0.0
7422,714882258,1,38,F,2,5,1,Unknown,1,36,6,1,2,1438300.0,730000,708300.0,4583000,67,0.508
7423,792300858,1,44,F,3,2,0,Rp 3.000.000 - Rp 5.000.000,1,38,3,2,2,4269000.0,1852000,2417000.0,4178000,75,0.434
7424,766550808,1,45,F,3,2,1,Rp 3.000.000 - Rp 5.000.000,1,38,3,6,1,4195000.0,2440000,1755000.0,4430000,72,0.582
7425,718941183,1,48,F,1,5,1,< Rp 3.000.000,1,38,5,2,2,1832000.0,748000,1084000.0,4376000,87,0.408
7426,708516558,1,37,F,2,1,1,< Rp 3.000.000,1,36,3,2,1,2588000.0,1782000,806000.0,4159000,83,0.689
7427,709350783,1,63,F,0,4,2,< Rp 3.000.000,1,36,6,1,1,4847000.0,1856000,2991000.0,4712000,76,0.383
7428,771230508,1,46,F,4,5,1,Rp 3.000.000 - Rp 5.000.000,1,33,4,1,1,2423000.0,429000,1994000.0,4717000,80,0.177
7429,710978058,1,50,F,0,3,2,Rp 3.000.000 - Rp 5.000.000,1,41,6,2,3,7507000.0,1697000,5810000.0,4651000,71,0.226
7430,713405133,1,51,M,2,5,1,> Rp 15.000.000,1,43,5,2,3,5232000.0,1923000,3309000.0,4976000,93,0.368
7431,710723958,1,43,F,3,3,2,Unknown,1,32,5,1,1,1438300.0,491000,947300.0,5016000,86,0.341
7432,823840458,1,47,F,1,1,1,Unknown,1,43,4,2,2,1828000.0,1517000,311000.0,4542000,82,0.83
7433,791754258,1,49,F,5,2,1,Unknown,1,43,4,3,2,2557000.0,2351000,206000.0,4342000,73,0.919
7434,789472833,1,42,F,2,5,0,< Rp 3.000.000,1,33,3,3,1,2283000.0,1690000,593000.0,4377000,64,0.74
7435,711099408,1,35,F,4,1,2,< Rp 3.000.000,1,25,5,2,3,2684000.0,1658000,1026000.0,4657000,76,0.618
7436,745853283,1,38,F,1,2,1,Unknown,1,31,3,1,3,7234000.0,0,7234000.0,5198000,75,0.0
7437,717790233,1,37,F,2,5,2,Rp 3.000.000 - Rp 5.000.000,1,26,3,2,3,1438300.0,743000,695300.0,4730000,80,0.517
7438,818791833,1,42,F,3,2,1,< Rp 3.000.000,1,37,4,2,1,2730000.0,1303000,1427000.0,4750000,76,0.477
7439,714981483,1,50,F,3,1,1,Unknown,1,38,4,2,1,2808000.0,1720000,1088000.0,5137000,81,0.613
7440,719373558,1,42,F,3,4,2,< Rp 3.000.000,1,36,6,1,1,6275000.0,0,6275000.0,4308000,75,0.0
7441,823609383,1,43,F,4,5,3,Rp 3.000.000 - Rp 5.000.000,1,39,4,1,3,1438300.0,0,1438300.0,4528000,83,0.0
7442,714408933,2,44,M,4,2,2,Rp 8.000.000 - Rp 15.000.000,1,36,4,2,2,10834000.0,0,10834000.0,2249000,51,0.0
7443,713661933,1,44,F,1,5,1,< Rp 3.000.000,1,33,5,1,3,1522000.0,0,1522000.0,4835000,70,0.0
7444,716218908,1,48,F,4,7,2,Unknown,1,39,6,1,1,2845000.0,919000,1926000.0,2635000,43,0.323
7445,818710233,1,41,F,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,36,6,2,3,2329000.0,1271000,1058000.0,4382000,70,0.546
7446,719463708,1,47,F,1,3,2,Rp 3.000.000 - Rp 5.000.000,1,34,5,1,3,2099000.0,1164000,935000.0,4471000,80,0.555
7447,817958733,1,42,F,2,3,1,Unknown,1,37,6,1,1,5099000.0,958000,4141000.0,4025000,73,0.188
7448,708397008,1,54,F,4,2,1,Unknown,1,43,3,2,3,3805000.0,821000,2984000.0,4326000,67,0.216
7449,720547533,1,47,F,2,1,1,Unknown,1,32,3,2,1,11438000.0,0,11438000.0,4346000,90,0.0
7450,708780783,1,43,F,3,2,2,Rp 3.000.000 - Rp 5.000.000,1,33,4,3,3,2434000.0,1169000,1265000.0,4739000,76,0.48
7451,758178558,1,44,F,3,2,2,Unknown,1,37,3,2,1,4703000.0,1555000,3148000.0,4127000,89,0.331
7452,716237508,1,44,F,5,1,1,Unknown,1,36,4,3,2,5254000.0,2507000,2747000.0,4501000,64,0.477
7453,714735033,1,45,F,5,7,1,< Rp 3.000.000,1,34,4,2,2,1438300.0,491000,947300.0,4376000,84,0.341
7454,709726158,1,40,F,4,2,2,< Rp 3.000.000,1,26,5,3,0,2206000.0,1110000,1096000.0,5196000,92,0.503
7455,770909433,1,50,F,2,5,1,Rp 3.000.000 - Rp 5.000.000,1,37,6,2,1,3600000.0,1904000,1696000.0,4946000,75,0.529
7456,822121608,1,46,M,2,1,3,Rp 5.000.000 - Rp 8.000.000,1,42,3,3,2,7116000.0,693000,6423000.0,4759000,81,0.097
7457,717278808,1,37,F,3,5,1,< Rp 3.000.000,1,28,4,2,1,1788000.0,0,1788000.0,3511000,56,0.0
7458,712640583,1,60,F,0,7,1,Unknown,1,51,4,1,3,7508000.0,2148000,5360000.0,4950000,70,0.286
7459,716099958,2,39,F,5,4,1,Rp 3.000.000 - Rp 5.000.000,1,31,3,3,6,3333000.0,1867000,1466000.0,3348000,50,0.56
7460,788772708,1,50,F,2,2,1,Unknown,1,31,5,1,3,13745000.0,0,13745000.0,4432000,61,0.0
7461,712795833,2,34,F,4,2,1,< Rp 3.000.000,1,36,2,2,4,5021000.0,2517000,2504000.0,2270000,40,0.501
7462,718892283,1,43,M,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,34,3,2,1,4396000.0,0,4396000.0,4771000,78,0.0
7463,720294258,1,40,F,4,2,2,< Rp 3.000.000,1,30,4,2,2,2558000.0,0,2558000.0,4635000,82,0.0
7464,721181883,1,30,F,0,5,2,Unknown,1,18,4,2,3,9641000.0,0,9641000.0,4710000,75,0.0
7465,712098033,1,38,F,1,3,1,Unknown,1,36,3,3,1,12621000.0,912000,11709000.0,4945000,78,0.072
7466,712593933,2,40,M,3,7,1,Rp 3.000.000 - Rp 5.000.000,1,36,3,3,4,2313000.0,0,2313000.0,2249000,42,0.0
7467,711343233,1,53,F,3,3,1,< Rp 3.000.000,1,36,3,1,3,1438300.0,1183000,255300.0,4551000,65,0.822
7468,712394283,1,44,F,4,2,0,< Rp 3.000.000,1,30,4,3,2,1791000.0,1314000,477000.0,5109000,79,0.734
7469,790021233,1,52,F,3,3,2,< Rp 3.000.000,1,44,3,3,2,2300000.0,1598000,702000.0,4287000,84,0.695
7470,711890808,1,42,F,3,2,1,< Rp 3.000.000,1,36,4,2,2,2526000.0,2048000,478000.0,4267000,72,0.811
7471,714164808,2,42,F,4,2,1,Rp 3.000.000 - Rp 5.000.000,1,33,4,3,2,2918000.0,0,2918000.0,2056000,54,0.0
7472,825850383,1,53,F,2,2,2,Unknown,1,49,4,2,3,6074000.0,0,6074000.0,4303000,77,0.0
7473,789533133,1,45,M,3,1,1,Rp 5.000.000 - Rp 8.000.000,1,37,5,1,2,4995000.0,1766000,3229000.0,4389000,82,0.354
7474,779523258,1,34,M,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,17,6,2,1,3323000.0,1062000,2261000.0,4610000,78,0.32
7475,719617758,1,56,F,1,2,1,< Rp 3.000.000,1,48,3,1,3,2464000.0,1794000,670000.0,4610000,76,0.728
7476,779858058,1,34,F,2,2,3,< Rp 3.000.000,1,18,4,1,3,2730000.0,0,2730000.0,4530000,72,0.0
7477,710423358,1,35,F,1,5,3,Unknown,1,29,4,3,3,1438300.0,966000,472300.0,5249000,81,0.672
7478,710500983,2,43,M,2,5,2,Rp 8.000.000 - Rp 15.000.000,1,34,2,4,3,4617000.0,1035000,3582000.0,1779000,35,0.224
7479,711851583,1,50,M,2,2,1,> Rp 15.000.000,1,42,6,2,1,8220000.0,1015000,7205000.0,4794000,77,0.123
7480,779405133,1,40,F,3,5,2,< Rp 3.000.000,1,29,4,3,1,5716000.0,623000,5093000.0,4387000,79,0.109
7481,719410083,1,49,F,2,4,2,< Rp 3.000.000,1,36,4,3,0,1635000.0,1220000,415000.0,4807000,56,0.746
7482,796196733,1,52,F,2,4,2,Rp 3.000.000 - Rp 5.000.000,1,46,4,2,3,4259000.0,0,4259000.0,4389000,80,0.0
7483,711904008,2,40,M,4,1,1,Rp 5.000.000 - Rp 8.000.000,1,36,4,3,5,5869000.0,0,5869000.0,2203000,41,0.0
7484,717666783,2,56,F,3,5,2,< Rp 3.000.000,1,46,1,3,3,2272000.0,1350000,922000.0,2354000,49,0.594
7485,719911458,1,49,F,5,1,1,< Rp 3.000.000,1,36,4,2,3,2598000.0,1848000,750000.0,4396000,78,0.711
7486,787506558,1,50,M,3,2,2,Rp 5.000.000 - Rp 8.000.000,1,38,4,1,1,10762000.0,703000,10059000.0,4509000,71,0.065
7487,719046558,1,39,M,2,2,1,Rp 5.000.000 - Rp 8.000.000,1,36,6,3,3,1982000.0,1751000,231000.0,4313000,62,0.883
7488,708291633,1,33,F,2,7,3,Unknown,1,21,3,3,3,4651000.0,2499000,2152000.0,5097000,79,0.537
7489,720731808,2,52,F,3,2,2,< Rp 3.000.000,1,38,2,3,4,2437000.0,0,2437000.0,3068000,53,0.0
7490,745124658,1,42,F,3,1,2,< Rp 3.000.000,1,35,5,2,1,2563000.0,1579000,984000.0,4838000,70,0.616
7491,789907533,2,49,M,3,2,1,Rp 8.000.000 - Rp 15.000.000,1,40,4,2,3,4576000.0,193000,4383000.0,3100000,54,0.042
7492,716466483,1,44,F,3,3,2,Rp 3.000.000 - Rp 5.000.000,1,34,3,3,3,2245000.0,1342000,903000.0,4624000,87,0.598
7493,715919283,2,39,F,4,5,2,Rp 3.000.000 - Rp 5.000.000,1,36,3,2,3,1776000.0,0,1776000.0,2201000,31,0.0
7494,756736008,1,45,F,2,6,1,< Rp 3.000.000,1,38,3,2,3,2911000.0,1471000,1440000.0,4450000,62,0.505
7495,772857558,1,47,M,4,2,1,Rp 5.000.000 - Rp 8.000.000,1,30,4,2,3,2257000.0,896000,1361000.0,4618000,94,0.397
7496,709246683,1,62,M,1,4,2,Unknown,1,36,5,1,1,18457000.0,2248000,16209000.0,3603000,69,0.122
7497,714559458,2,46,M,4,5,1,Rp 5.000.000 - Rp 8.000.000,1,36,4,2,1,1681000.0,0,1681000.0,1953000,48,0.0
7498,778405458,1,52,F,2,1,2,Unknown,1,32,6,1,3,1461000.0,0,1461000.0,4633000,80,0.0
7499,772150983,2,48,F,3,1,3,< Rp 3.000.000,1,37,4,2,1,2363000.0,978000,1385000.0,2635000,40,0.414
7500,715128408,1,49,F,2,4,1,< Rp 3.000.000,1,36,5,3,3,1438300.0,863000,575300.0,4482000,67,0.6
7501,717856983,1,42,F,5,3,1,Unknown,1,29,3,2,3,1840000.0,1267000,573000.0,4515000,76,0.689
7502,778231983,1,49,F,4,4,2,Rp 3.000.000 - Rp 5.000.000,1,39,6,2,3,7382000.0,1326000,6056000.0,4792000,65,0.18
7503,823908858,1,51,M,4,4,1,Rp 8.000.000 - Rp 15.000.000,1,47,4,3,2,3861000.0,622000,3239000.0,4816000,81,0.161
7504,798011733,1,53,F,3,2,1,< Rp 3.000.000,1,47,4,1,2,1562000.0,751000,811000.0,4574000,81,0.481
7505,717945108,1,49,F,3,2,3,Rp 3.000.000 - Rp 5.000.000,1,36,6,1,2,3088000.0,1477000,1611000.0,5095000,77,0.478
7506,712560558,1,55,F,3,5,2,< Rp 3.000.000,1,42,5,2,1,1438300.0,0,1438300.0,4660000,87,0.0
7507,711391308,1,46,F,4,3,1,Rp 3.000.000 - Rp 5.000.000,1,34,6,3,3,2168000.0,1704000,464000.0,4584000,92,0.786
7508,717688233,1,34,F,4,1,1,Rp 3.000.000 - Rp 5.000.000,1,28,6,1,0,2432000.0,851000,1581000.0,4760000,69,0.35
7509,721093608,1,44,M,2,1,2,Rp 3.000.000 - Rp 5.000.000,1,31,5,1,1,2197000.0,0,2197000.0,4548000,64,0.0
7510,712669983,1,39,M,3,2,2,Rp 8.000.000 - Rp 15.000.000,1,30,5,3,3,10009000.0,1604000,8405000.0,4347000,75,0.16
7511,790017858,1,47,F,3,6,3,Rp 3.000.000 - Rp 5.000.000,1,36,6,1,2,3979000.0,1319000,2660000.0,4598000,67,0.331
7512,712012758,1,49,F,2,3,1,< Rp 3.000.000,1,41,5,1,3,2189000.0,1860000,329000.0,4195000,81,0.85
7513,720249183,1,46,F,2,2,2,Unknown,1,31,5,2,3,8243000.0,927000,7316000.0,4503000,90,0.112
7514,821813058,1,42,M,1,1,0,Rp 8.000.000 - Rp 15.000.000,1,38,4,2,1,11946000.0,1172000,10774000.0,4862000,77,0.098
7515,778152108,1,31,F,0,1,2,< Rp 3.000.000,1,23,4,2,3,2239000.0,1256000,983000.0,4986000,83,0.561
7516,720563958,1,48,F,3,6,1,Unknown,1,38,6,1,3,4025000.0,0,4025000.0,4445000,92,0.0
7517,719633508,1,52,F,1,7,1,< Rp 3.000.000,1,39,3,1,1,1663000.0,0,1663000.0,4875000,86,0.0
7518,716689383,1,39,F,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,26,4,1,1,3649000.0,929000,2720000.0,3964000,77,0.255
7519,711420258,1,43,F,4,4,2,< Rp 3.000.000,1,36,5,3,2,1438300.0,0,1438300.0,4432000,71,0.0
7520,713177808,1,57,F,3,5,2,< Rp 3.000.000,1,51,5,1,0,2894000.0,0,2894000.0,5405000,87,0.0
7521,708897408,1,46,M,3,5,2,Rp 5.000.000 - Rp 8.000.000,1,36,4,2,3,1621000.0,787000,834000.0,4719000,73,0.486
7522,710855508,1,45,F,3,3,1,< Rp 3.000.000,1,33,4,3,1,2740000.0,1786000,954000.0,4327000,70,0.652
7523,710115108,1,45,F,2,2,3,Rp 3.000.000 - Rp 5.000.000,1,37,5,2,3,5562000.0,1556000,4006000.0,4568000,76,0.28
7524,713920158,2,41,F,3,3,3,Unknown,1,36,2,3,1,13733000.0,0,13733000.0,1591000,30,0.0
7525,715303608,1,46,F,4,1,1,< Rp 3.000.000,1,36,5,2,1,2374000.0,1332000,1042000.0,4253000,81,0.561
7526,710897133,1,51,F,3,4,3,< Rp 3.000.000,1,36,5,2,2,2267000.0,1357000,910000.0,4464000,85,0.599
7527,772813458,1,48,F,3,2,1,Unknown,1,39,3,1,2,6130000.0,1741000,4389000.0,4264000,63,0.284
7528,712998033,2,37,M,3,1,2,> Rp 15.000.000,1,36,3,2,2,7361000.0,0,7361000.0,2109000,44,0.0
7529,712843983,2,41,F,2,5,0,< Rp 3.000.000,1,36,3,3,4,1569000.0,257000,1312000.0,2288000,45,0.164
7530,717947508,1,47,M,3,3,0,Rp 8.000.000 - Rp 15.000.000,1,34,5,1,3,1626000.0,1013000,613000.0,5262000,83,0.623
7531,719279208,1,35,F,1,4,1,< Rp 3.000.000,1,36,3,1,2,2158000.0,1299000,859000.0,4946000,73,0.602
7532,711365133,1,43,M,1,4,2,Rp 5.000.000 - Rp 8.000.000,1,31,4,3,1,2283000.0,1470000,813000.0,5100000,76,0.644
7533,720328008,1,57,F,1,1,3,Rp 3.000.000 - Rp 5.000.000,1,42,3,1,1,2542000.0,1884000,658000.0,4518000,88,0.741
7534,718183833,1,30,F,1,2,2,< Rp 3.000.000,1,18,4,2,1,1438300.0,0,1438300.0,4322000,68,0.0
7535,717985158,1,47,M,2,2,3,Rp 3.000.000 - Rp 5.000.000,1,37,3,3,1,2335000.0,1373000,962000.0,4267000,81,0.588
7536,771928608,1,34,M,1,3,2,Rp 5.000.000 - Rp 8.000.000,1,23,6,1,1,2033000.0,1832000,201000.0,4110000,74,0.901
7537,713355708,1,41,F,3,1,1,Unknown,1,31,4,6,3,4739000.0,1878000,2861000.0,5238000,84,0.396
7538,816761433,1,36,M,2,5,2,Rp 8.000.000 - Rp 15.000.000,1,31,5,2,3,5821000.0,764000,5057000.0,5291000,96,0.131
7539,714245358,1,47,F,3,2,0,< Rp 3.000.000,1,36,3,3,2,2182000.0,1566000,616000.0,3935000,77,0.718
7540,716313858,1,53,F,3,2,1,< Rp 3.000.000,1,36,6,4,0,3319000.0,913000,2406000.0,4560000,84,0.275
7541,714868608,1,52,F,4,2,1,< Rp 3.000.000,1,36,6,3,1,3021000.0,1530000,1491000.0,4105000,76,0.506
7542,717273333,1,49,M,5,5,1,Rp 8.000.000 - Rp 15.000.000,1,37,3,2,2,29219000.0,0,29219000.0,4575000,84,0.0
7543,711631158,1,52,F,2,1,2,< Rp 3.000.000,1,42,6,2,2,1438300.0,869000,569300.0,4664000,77,0.604
7544,714127383,2,48,F,3,4,3,Unknown,1,36,3,3,2,4431000.0,2517000,1914000.0,2185000,48,0.568
7545,790204983,1,46,F,2,2,1,Unknown,1,40,4,5,3,3131000.0,0,3131000.0,4507000,93,0.0
7546,822051858,1,26,F,0,2,2,< Rp 3.000.000,1,22,3,1,3,1486000.0,0,1486000.0,4535000,82,0.0
7547,715144383,1,40,F,3,1,2,Unknown,1,36,3,3,2,6384000.0,2034000,4350000.0,4413000,83,0.319
7548,717971208,1,39,F,5,2,2,< Rp 3.000.000,1,28,3,3,2,2077000.0,0,2077000.0,3647000,69,0.0
7549,718829358,1,40,F,3,3,0,Rp 3.000.000 - Rp 5.000.000,1,32,3,1,2,1956000.0,958000,998000.0,4977000,76,0.49
7550,779380908,2,51,M,1,4,1,Rp 8.000.000 - Rp 15.000.000,1,39,4,3,4,24462000.0,946000,23516000.0,1709000,37,0.039
7551,714144258,1,43,F,3,2,1,< Rp 3.000.000,1,34,6,2,1,2725000.0,2517000,208000.0,4430000,66,0.924
7552,797666358,1,46,F,4,3,3,Rp 3.000.000 - Rp 5.000.000,1,40,6,3,1,1474000.0,843000,631000.0,4452000,65,0.572
7553,709965858,1,46,M,1,1,1,> Rp 15.000.000,1,28,4,3,3,9880000.0,1792000,8088000.0,4609000,80,0.181
7554,779980758,1,58,M,2,1,0,Rp 5.000.000 - Rp 8.000.000,1,46,6,2,0,2467000.0,1176000,1291000.0,4744000,73,0.477
7555,811775883,1,46,M,4,2,0,Rp 5.000.000 - Rp 8.000.000,1,41,4,2,1,5397000.0,2336000,3061000.0,4734000,96,0.433
7556,799720158,1,50,M,1,2,2,Rp 8.000.000 - Rp 15.000.000,1,44,3,3,2,3370000.0,1133000,2237000.0,4726000,86,0.336
7557,713011683,2,37,F,3,5,1,Unknown,1,24,4,2,4,11239000.0,0,11239000.0,2055000,43,0.0
7558,713503983,1,55,F,3,5,1,Rp 3.000.000 - Rp 5.000.000,1,36,5,1,3,2240000.0,1231000,1009000.0,3623000,71,0.55
7559,712137033,1,52,F,2,5,1,Unknown,1,45,5,1,2,2737000.0,1719000,1018000.0,4725000,63,0.628
